AT1G01260.2	JAM2,Jasmonate Associated MYC2 LIKE 2
AT1G01260.3	JAM2,Jasmonate Associated MYC2 LIKE 2
AT1G01280	CYP703
AT1G01280.1	CYP703
AT1G01340	ACBK1,ATCNGC10,cyclic nucleotide gated channel 10
AT1G01340.1	ACBK1,ATCNGC10,cyclic nucleotide gated channel 10
AT1G01340.2	ACBK1,ATCNGC10,cyclic nucleotide gated channel 10
AT1G01360	PYL9,PYRABACTIN RESISTANCE 1-LIKE 9
AT1G01360.1	PYL9,PYRABACTIN RESISTANCE 1-LIKE 9
AT1G01410	APUM22,pumilio 22
AT1G01410.1	APUM22,pumilio 22
AT1G01470	LEA1,LSR3,LIGHT STRESS-REGULATED 3
AT1G01470.1	LEA1,LSR3,LIGHT STRESS-REGULATED 3
AT1G01480	AT-ACC2
AT1G01480.1	AT-ACC2
AT1G01480.2	AT-ACC2
AT1G01510	DOQ,DETORQUEO
AT1G01510.1	DOQ,DETORQUEO
AT1G01560	ATMPK11,MAP kinase 11
AT1G01560.1	ATMPK11,MAP kinase 11
AT1G01560.2	ATMPK11,MAP kinase 11
AT1G01580	ATFRO2,FERRIC REDUCTION OXIDASE 2,FRD1,FERRIC CHELATE REDUCTASE DEFECTIVE 1
AT1G01580.1	ATFRO2,FERRIC REDUCTION OXIDASE 2,FRD1,FERRIC CHELATE REDUCTASE DEFECTIVE 1
AT1G01590	ATFRO1,FERRIC REDUCTION OXIDASE 1
AT1G01590.1	ATFRO1,FERRIC REDUCTION OXIDASE 1
AT1G01610	ATGPAT4,GLYCEROL-3-PHOSPHATE sn-2-ACYLTRANSFERASE 4
AT1G01610.1	ATGPAT4,GLYCEROL-3-PHOSPHATE sn-2-ACYLTRANSFERASE 4
AT1G01620	PIP1;3,PLASMA MEMBRANE INTRINSIC PROTEIN 1;3,TMP-B
AT1G01620.1	PIP1;3,PLASMA MEMBRANE INTRINSIC PROTEIN 1;3,TMP-B
AT1G01620.2	PIP1;3,PLASMA MEMBRANE INTRINSIC PROTEIN 1;3,TMP-B
AT1G01650	ATSPPL4,ARABIDOPSIS THALIANA SIGNAL PEPTIDE PEPTIDASE-LIKE 4
AT1G01650.1	ATSPPL4,ARABIDOPSIS THALIANA SIGNAL PEPTIDE PEPTIDASE-LIKE 4
AT1G01650.2	ATSPPL4,ARABIDOPSIS THALIANA SIGNAL PEPTIDE PEPTIDASE-LIKE 4
AT1G01680	ATPUB54,PLANT U-BOX 54
AT1G01680.1	ATPUB54,PLANT U-BOX 54
AT1G01690	ATPRD3,ARABIDOPSIS THALIANA PUTATIVE RECOMBINATION INITIATION DEFECTS 3
AT1G01690.1	ATPRD3,ARABIDOPSIS THALIANA PUTATIVE RECOMBINATION INITIATION DEFECTS 3
AT1G01700	ATROPGEF2
AT1G01700.1	ATROPGEF2
AT1G01760	AtTAD1,TAD1,ortholog of yeast Tad1
AT1G01760.1	AtTAD1,TAD1,ortholog of yeast Tad1
AT1G01790	ATKEA1,K+ EFFLUX ANTIPORTER 1
AT1G01790.1	ATKEA1,K+ EFFLUX ANTIPORTER 1
AT1G01880	AtGEN1,GEN1,ortholog of HsGEN1
AT1G01880.1	AtGEN1,GEN1,ortholog of HsGEN1
AT1G01880.2	AtGEN1,GEN1,ortholog of HsGEN1
AT1G01950	AtKINUb,Arabidopsis thaliana KINESIN Ungrouped clade%2C gene B
AT1G01950.1	AtKINUb,Arabidopsis thaliana KINESIN Ungrouped clade%2C gene B
AT1G01950.2	AtKINUb,Arabidopsis thaliana KINESIN Ungrouped clade%2C gene B
AT1G01950.3	AtKINUb,Arabidopsis thaliana KINESIN Ungrouped clade%2C gene B
AT1G02050	PSKA,polyketide synthase A
AT1G02050.1	PSKA,polyketide synthase A
AT1G02090	ATCSN7,ARABIDOPSIS THALIANA COP9 SIGNALOSOME SUBUNIT 7,COP15,CONSTITUTIVE PHOTOMORPHOGENIC 15,CSN7,COP9 SIGNALOSOME SUBUNIT 7
AT1G02090.1	ATCSN7,ARABIDOPSIS THALIANA COP9 SIGNALOSOME SUBUNIT 7,COP15,CONSTITUTIVE PHOTOMORPHOGENIC 15,CSN7,COP9 SIGNALOSOME SUBUNIT 7
AT1G02090.2	ATCSN7,ARABIDOPSIS THALIANA COP9 SIGNALOSOME SUBUNIT 7,COP15,CONSTITUTIVE PHOTOMORPHOGENIC 15,CSN7,COP9 SIGNALOSOME SUBUNIT 7
AT1G02090.3	ATCSN7,ARABIDOPSIS THALIANA COP9 SIGNALOSOME SUBUNIT 7,COP15,CONSTITUTIVE PHOTOMORPHOGENIC 15,CSN7,COP9 SIGNALOSOME SUBUNIT 7
AT1G02100	LCMT1,leucine carboxyl methyl transferase 1
AT1G02100.1	LCMT1,leucine carboxyl methyl transferase 1
AT1G02100.2	LCMT1,leucine carboxyl methyl transferase 1
AT1G02100.3	LCMT1,leucine carboxyl methyl transferase 1
AT1G02130	ARA-5,RAS 5,ARA5,ARABIDOPSIS RAS 5,ATRAB1B,ARABIDOPSIS THALIANA RESPONSIVE TO ABSCISIC ACID 1B,ATRABD2A,ARABIDOPSIS THALIANA RAB D2A,RABD2A,RAB D2A
AT1G02130.1	ARA-5,RAS 5,ARA5,ARABIDOPSIS RAS 5,ATRAB1B,ARABIDOPSIS THALIANA RESPONSIVE TO ABSCISIC ACID 1B,ATRABD2A,ARABIDOPSIS THALIANA RAB D2A,RABD2A,RAB D2A
AT1G02140	HAP1,HAPLESS 1,MEE63,MATERNAL EFFECT EMBRYO ARREST 63
AT1G02140.1	HAP1,HAPLESS 1,MEE63,MATERNAL EFFECT EMBRYO ARREST 63
AT1G02145	EBS4,EMS-MUTAGENIZED BRI1(BRASSINOSTEROID INSENSITIVE 1) SUPPRESSOR 4
AT1G02145.1	EBS4,EMS-MUTAGENIZED BRI1(BRASSINOSTEROID INSENSITIVE 1) SUPPRESSOR 4
AT1G02145.2	EBS4,EMS-MUTAGENIZED BRI1(BRASSINOSTEROID INSENSITIVE 1) SUPPRESSOR 4
AT1G02145.3	EBS4,EMS-MUTAGENIZED BRI1(BRASSINOSTEROID INSENSITIVE 1) SUPPRESSOR 4
AT1G02145.4	EBS4,EMS-MUTAGENIZED BRI1(BRASSINOSTEROID INSENSITIVE 1) SUPPRESSOR 4
AT1G02170	ATMC1,ARABIDOPSIS THALIANA METACASPASE 1,ATMCPB1,ARABIDOPSIS THALIANA METACASPASE 1B,AtMCP1b,metacaspase 1b,LOL3,LSD ONE LIKE 3,MCP1b,metacaspase 1b
AT1G02170.1	ATMC1,ARABIDOPSIS THALIANA METACASPASE 1,ATMCPB1,ARABIDOPSIS THALIANA METACASPASE 1B,AtMCP1b,metacaspase 1b,LOL3,LSD ONE LIKE 3,MCP1b,metacaspase 1b
AT1G02205	CER22,ECERIFERUM 22
AT1G02205.1	CER22,ECERIFERUM 22
AT1G02205.2	CER22,ECERIFERUM 22
AT1G02205.3	CER22,ECERIFERUM 22
AT1G02220	ANAC003,NAC domain containing protein 3
AT1G02220.1	ANAC003,NAC domain containing protein 3
AT1G02230	ANAC004,NAC domain containing protein 4
AT1G02230.1	ANAC004,NAC domain containing protein 4
AT1G02250	anac005,NAC domain containing protein 5
AT1G02250.1	anac005,NAC domain containing protein 5
AT1G02280	ATTOC33,PPI1,PLASTID PROTEIN IMPORT 1
AT1G02280.1	ATTOC33,PPI1,PLASTID PROTEIN IMPORT 1
AT1G02280.2	ATTOC33,PPI1,PLASTID PROTEIN IMPORT 1
AT1G02335	PDGLP2,PLASMODESMAL GERMIN-LIKE PROTEIN 2
AT1G02335.1	PDGLP2,PLASMODESMAL GERMIN-LIKE PROTEIN 2
AT1G02340	FBI1,REP1,REDUCED PHYTOCHROME SIGNALING 1,RSF1,REDUCED SENSITIVITY TO FAR-RED LIGHT 1
AT1G02340.1	FBI1,REP1,REDUCED PHYTOCHROME SIGNALING 1,RSF1,REDUCED SENSITIVITY TO FAR-RED LIGHT 1
AT1G02390	ATGPAT2,GLYCEROL-3-PHOSPHATE sn-2-ACYLTRANSFERASE 2
AT1G02390.1	ATGPAT2,GLYCEROL-3-PHOSPHATE sn-2-ACYLTRANSFERASE 2
AT1G02400	ATGA2OX4,Arabidopsis thaliana gibberellin 2-oxidase 4,ATGA2OX6,ARABIDOPSIS THALIANA GIBBERELLIN 2-OXIDASE 6,DTA1,DOWNSTREAM TARGET OF AGL15 1
AT1G02400.1	ATGA2OX4,Arabidopsis thaliana gibberellin 2-oxidase 4,ATGA2OX6,ARABIDOPSIS THALIANA GIBBERELLIN 2-OXIDASE 6,DTA1,DOWNSTREAM TARGET OF AGL15 1
AT1G02430	ATARFD1B,ADP-ribosylation factor D1B
AT1G02430.1	ATARFD1B,ADP-ribosylation factor D1B
AT1G02440	ATARFD1A,ADP-ribosylation factor D1A
AT1G02440.1	ATARFD1A,ADP-ribosylation factor D1A
AT1G02450	NIMIN-1
AT1G02450.1	NIMIN-1
AT1G02500	AtSAM1,MAT1,METK1,SAM-1,S-ADENOSYLMETHIONINE SYNTHETASE-1
AT1G02500.1	AtSAM1,MAT1,METK1,SAM-1,S-ADENOSYLMETHIONINE SYNTHETASE-1
AT1G02500.2	AtSAM1,MAT1,METK1,SAM-1,S-ADENOSYLMETHIONINE SYNTHETASE-1
AT1G02520	MDR8,multi-drug resistance 8,PGP11,P-glycoprotein 11
AT1G02520.1	MDR8,multi-drug resistance 8,PGP11,P-glycoprotein 11
AT1G02530	PGP12,P-glycoprotein 12
AT1G02530.1	PGP12,P-glycoprotein 12
AT1G02560	NCLPP1,NUCLEAR-ENCODED CLPP 1,NCLPP5,NUCLEAR CLPP 5
AT1G02560.1	NCLPP1,NUCLEAR-ENCODED CLPP 1,NCLPP5,NUCLEAR CLPP 5
AT1G02580	EMB173,EMBRYO DEFECTIVE 173,FIS1,FERTILIZATION INDEPENDENT SEED 1,SDG5,SET DOMAIN-CONTAINING PROTEIN 5
AT1G02580.1	EMB173,EMBRYO DEFECTIVE 173,FIS1,FERTILIZATION INDEPENDENT SEED 1,SDG5,SET DOMAIN-CONTAINING PROTEIN 5
AT1G02640	ATBXL2,BETA-XYLOSIDASE 2
AT1G02640.1	ATBXL2,BETA-XYLOSIDASE 2
AT1G02720	AtGATL5
AT1G02720.1	AtGATL5
AT1G02720.2	AtGATL5
AT1G02730	ATCSLD5,cellulose synthase-like D5,SOS6,SALT OVERLY SENSITIVE 6
AT1G02730.1	ATCSLD5,cellulose synthase-like D5,SOS6,SALT OVERLY SENSITIVE 6
AT1G02800	ATCEL2,cellulase 2
AT1G02800.1	ATCEL2,cellulase 2
AT1G02820	AtLEA3
AT1G02820.1	AtLEA3
AT1G02840	ATSRP34,At-SR34,Serine/Arginine-Rich Protein Splicing Factor 34,SR1,SRP34
AT1G02840.1	ATSRP34,At-SR34,Serine/Arginine-Rich Protein Splicing Factor 34,SR1,SRP34
AT1G02840.2	ATSRP34,At-SR34,Serine/Arginine-Rich Protein Splicing Factor 34,SR1,SRP34
AT1G02840.3	ATSRP34,At-SR34,Serine/Arginine-Rich Protein Splicing Factor 34,SR1,SRP34
AT1G02860	BAH1,BENZOIC ACID HYPERSENSITIVE 1
AT1G02860.1	BAH1,BENZOIC ACID HYPERSENSITIVE 1
AT1G02860.2	BAH1,BENZOIC ACID HYPERSENSITIVE 1
AT1G02900	ATRALF1,RAPID ALKALINIZATION FACTOR 1,RALFL1,RALF-LIKE 1
AT1G02900.1	ATRALF1,RAPID ALKALINIZATION FACTOR 1,RALFL1,RALF-LIKE 1
AT1G02920	ATGST11,ARABIDOPSIS GLUTATHIONE S-TRANSFERASE 11,ATGSTF7,ATGSTF8,GST11,GLUTATHIONE S-TRANSFERASE 11
AT1G02920.1	ATGST11,ARABIDOPSIS GLUTATHIONE S-TRANSFERASE 11,ATGSTF7,ATGSTF8,GST11,GLUTATHIONE S-TRANSFERASE 11
AT1G02930	ATGST1,ARABIDOPSIS GLUTATHIONE S-TRANSFERASE 1,ATGSTF3,ARABIDOPSIS THALIANA GLUATIONE S-TRANSFERASE F3,ATGSTF6,GLUTATHIONE S-TRANSFERASE,ERD11,EARLY RESPONSIVE TO DEHYDRATION 11,GST1,GLUTATHIONE S-TRANSFERASE 1
AT1G02930.1	ATGST1,ARABIDOPSIS GLUTATHIONE S-TRANSFERASE 1,ATGSTF3,ARABIDOPSIS THALIANA GLUATIONE S-TRANSFERASE F3,ATGSTF6,GLUTATHIONE S-TRANSFERASE,ERD11,EARLY RESPONSIVE TO DEHYDRATION 11,GST1,GLUTATHIONE S-TRANSFERASE 1
AT1G02930.2	ATGST1,ARABIDOPSIS GLUTATHIONE S-TRANSFERASE 1,ATGSTF3,ARABIDOPSIS THALIANA GLUATIONE S-TRANSFERASE F3,ATGSTF6,GLUTATHIONE S-TRANSFERASE,ERD11,EARLY RESPONSIVE TO DEHYDRATION 11,GST1,GLUTATHIONE S-TRANSFERASE 1
AT1G02940	ATGSTF5,GLUTATHIONE S-TRANSFERASE (CLASS PHI) 5
AT1G02940.1	ATGSTF5,GLUTATHIONE S-TRANSFERASE (CLASS PHI) 5
AT1G02950	ATGSTF4,glutathione S-transferase F4,GST31,GLUTATHIONE S-TRANSFERASE 31
AT1G02950.1	ATGSTF4,glutathione S-transferase F4,GST31,GLUTATHIONE S-TRANSFERASE 31
AT1G02950.2	ATGSTF4,glutathione S-transferase F4,GST31,GLUTATHIONE S-TRANSFERASE 31
AT1G02950.3	ATGSTF4,glutathione S-transferase F4,GST31,GLUTATHIONE S-TRANSFERASE 31
AT1G02950.4	ATGSTF4,glutathione S-transferase F4,GST31,GLUTATHIONE S-TRANSFERASE 31
AT1G02970	ATWEE1
AT1G02970.1	ATWEE1
AT1G02980	ATCUL2
AT1G02980.1	ATCUL2
AT1G03055	AtD27,A. thaliana homolog of rice D27
AT1G03055.1	AtD27,A. thaliana homolog of rice D27
AT1G03055.2	AtD27,A. thaliana homolog of rice D27
AT1G03070	AtLFG4,LFG4,LIFEGUARD 4
AT1G03070.1	AtLFG4,LFG4,LIFEGUARD 4
AT1G03070.2	AtLFG4,LFG4,LIFEGUARD 4
AT1G03110	AtTRM82
AT1G03110.1	AtTRM82
AT1G03120	ATRAB28,responsive to abscisic acid 28
AT1G03120.1	ATRAB28,responsive to abscisic acid 28
AT1G03170	FTM5,FLORAL TRANSITION AT THE MERISTEM5
AT1G03170.1	FTM5,FLORAL TRANSITION AT THE MERISTEM5
AT1G03190	ATXPD,ARABIDOPSIS THALIANA XERODERMA PIGMENTOSUM GROUP D
AT1G03190.1	ATXPD,ARABIDOPSIS THALIANA XERODERMA PIGMENTOSUM GROUP D
AT1G03190.2	ATXPD,ARABIDOPSIS THALIANA XERODERMA PIGMENTOSUM GROUP D
AT1G03300	DUF1,DOMAIN OF UNKNOWN FUNCTION 724 1
AT1G03300.1	DUF1,DOMAIN OF UNKNOWN FUNCTION 724 1
AT1G03310	ATISA2,ARABIDOPSIS THALIANA ISOAMYLASE 2,AtBE2,BE2,BRANCHING ENZYME 2,ISA2
AT1G03310.1	ATISA2,ARABIDOPSIS THALIANA ISOAMYLASE 2,AtBE2,BE2,BRANCHING ENZYME 2,ISA2
AT1G03310.2	ATISA2,ARABIDOPSIS THALIANA ISOAMYLASE 2,AtBE2,BE2,BRANCHING ENZYME 2,ISA2
AT1G03360	ATRRP4,ribosomal RNA processing 4
AT1G03360.1	ATRRP4,ribosomal RNA processing 4
AT1G03380	ATATG18G,homolog of yeast autophagy 18 (ATG18) G
AT1G03380.1	ATATG18G,homolog of yeast autophagy 18 (ATG18) G
AT1G03457	AtBRN2,BRN2,Bruno-like 2
AT1G03457.1	AtBRN2,BRN2,Bruno-like 2
AT1G03457.2	AtBRN2,BRN2,Bruno-like 2
AT1G03475	ATCPO-I,HEMF1
AT1G03475.1	ATCPO-I,HEMF1
AT1G03490	ANAC006,NAC domain containing protein 6
AT1G03490.1	ANAC006,NAC domain containing protein 6
AT1G03530	ATNAF1
AT1G03530.1	ATNAF1
AT1G03550	AtSCAMP4
AT1G03550.1	AtSCAMP4
AT1G03630	PORC
AT1G03630.1	PORC
AT1G03630.2	PORC
AT1G03680	ATHM1,thioredoxin M-type 1,ATM1,ARABIDOPSIS THIOREDOXIN M-TYPE 1,TRX-M1,THIOREDOXIN M-TYPE 1
AT1G03680.1	ATHM1,thioredoxin M-type 1,ATM1,ARABIDOPSIS THIOREDOXIN M-TYPE 1,TRX-M1,THIOREDOXIN M-TYPE 1
AT1G03700	CASPL1C2,CASP-like protein 1C2
AT1G03700.1	CASPL1C2,CASP-like protein 1C2
AT1G03750	CHR9,CHROMATIN REMODELING 9
AT1G03750.1	CHR9,CHROMATIN REMODELING 9
AT1G03770	ATRING1B,ARABIDOPSIS THALIANA RING 1B
AT1G03770.1	ATRING1B,ARABIDOPSIS THALIANA RING 1B
AT1G03770.2	ATRING1B,ARABIDOPSIS THALIANA RING 1B
AT1G03770.3	ATRING1B,ARABIDOPSIS THALIANA RING 1B
AT1G03780	AtTPX2
AT1G03780.1	AtTPX2
AT1G03780.2	AtTPX2
AT1G03780.3	AtTPX2
AT1G03790	AtTZF4,TZF4,Tandem CCCH Zinc Finger protein 4
AT1G03790.1	AtTZF4,TZF4,Tandem CCCH Zinc Finger protein 4
AT1G03800	ATERF10,ARABIDOPSIS THALIANA RF DOMAIN PROTEIN 10
AT1G03800.1	ATERF10,ARABIDOPSIS THALIANA RF DOMAIN PROTEIN 10
AT1G03840	IDD3,INDETERMINATE DOMAIN 3
AT1G03840.1	IDD3,INDETERMINATE DOMAIN 3
AT1G03840.2	IDD3,INDETERMINATE DOMAIN 3
AT1G03850	ATGRXS13,glutaredoxin 13
AT1G03850.1	ATGRXS13,glutaredoxin 13
AT1G03850.2	ATGRXS13,glutaredoxin 13
AT1G03860	ATPHB2,prohibitin 2
AT1G03860.1	ATPHB2,prohibitin 2
AT1G03860.2	ATPHB2,prohibitin 2
AT1G03860.3	ATPHB2,prohibitin 2
AT1G03880	CRB,CRUCIFERIN B
AT1G03880.1	CRB,CRUCIFERIN B
AT1G03900	ATNAP4,non-intrinsic ABC protein 4,NAP4,non-intrinsic ABC protein 4
AT1G03900.1	ATNAP4,non-intrinsic ABC protein 4,NAP4,non-intrinsic ABC protein 4
AT1G03910	CTN,CACTIN
AT1G03910.1	CTN,CACTIN
AT1G03910.2	CTN,CACTIN
AT1G03930	CKL9ALPHA,CASEIN KINASE I-LIKE 9 ALPHA,CKL9BETA,CASEIN KINASE I-LIKE 9 BETA
AT1G03930.1	CKL9ALPHA,CASEIN KINASE I-LIKE 9 ALPHA,CKL9BETA,CASEIN KINASE I-LIKE 9 BETA
AT1G03980	ATPCS2,phytochelatin synthase 2
AT1G03980.1	ATPCS2,phytochelatin synthase 2
AT1G04010	ATPSAT1,ERP1,enhanced response to Phytophthora 1
AT1G04010.1	ATPSAT1,ERP1,enhanced response to Phytophthora 1
AT1G04020	ATBARD1,ROW1
AT1G04020.1	ATBARD1,ROW1
AT1G04020.2	ATBARD1,ROW1
AT1G04050	SDG13,SET DOMAIN PROTEIN 13
AT1G04050.1	SDG13,SET DOMAIN PROTEIN 13
AT1G04070	ATTOM22-I
AT1G04070.1	ATTOM22-I
AT1G04110	AtSDD1
AT1G04110.1	AtSDD1
AT1G04120	ATABCC5,Arabidopsis thaliana ATP-binding cassette C5,ATMRP5,multidrug resistance-associated protein 5,MRP5,MULTIDRUG RESISTANCE PROTEIN 5,MRP5,multidrug resistance-associated protein 5
AT1G04120.1	ATABCC5,Arabidopsis thaliana ATP-binding cassette C5,ATMRP5,multidrug resistance-associated protein 5,MRP5,MULTIDRUG RESISTANCE PROTEIN 5,MRP5,multidrug resistance-associated protein 5
AT1G04120.2	ATABCC5,Arabidopsis thaliana ATP-binding cassette C5,ATMRP5,multidrug resistance-associated protein 5,MRP5,MULTIDRUG RESISTANCE PROTEIN 5,MRP5,multidrug resistance-associated protein 5
AT1G04130	AtTPR2
AT1G04130.1	AtTPR2
AT1G04160	ATXIB,ARABIDOPSIS THALIANA MYOSIN XI B,XI-8,MYOSIN XI-8,XI-B,MYOSIN XI B
AT1G04160.1	ATXIB,ARABIDOPSIS THALIANA MYOSIN XI B,XI-8,MYOSIN XI-8,XI-B,MYOSIN XI B
AT1G04240	IAA3,indole-3-acetic acid inducible 3
AT1G04240.1	IAA3,indole-3-acetic acid inducible 3
AT1G04250	IAA17,indole-3-acetic acid inducible 17
AT1G04250.1	IAA17,indole-3-acetic acid inducible 17
AT1G04260	MPIP7,CAMV MOVEMENT PROTEIN INTERACTING PROTEIN 7,PRA1.D,PRENYLATED RAB ACCEPTOR 1.D
AT1G04260.1	MPIP7,CAMV MOVEMENT PROTEIN INTERACTING PROTEIN 7,PRA1.D,PRENYLATED RAB ACCEPTOR 1.D
AT1G04370	ATERF14,Ethylene-responsive element binding factor 14
AT1G04370.1	ATERF14,Ethylene-responsive element binding factor 14
AT1G04400	AT-PHH1,ATCRY2,FHA,PHH1
AT1G04400.1	AT-PHH1,ATCRY2,FHA,PHH1
AT1G04400.2	AT-PHH1,ATCRY2,FHA,PHH1
AT1G04550	BDL,BODENLOS
AT1G04550.1	BDL,BODENLOS
AT1G04550.2	BDL,BODENLOS
AT1G04580	AAO4,aldehyde oxidase 4,ATAO-4,arabdopsis thaliana aldehyde oxidase 4,ATAO2,ALDEHYDE OXIDASE 2
AT1G04580.1	AAO4,aldehyde oxidase 4,ATAO-4,arabdopsis thaliana aldehyde oxidase 4,ATAO2,ALDEHYDE OXIDASE 2
AT1G04600	ATXIA
AT1G04600.1	ATXIA
AT1G04635	AtPOP5,POP5,A. thaliana homolog of yeast POP5
AT1G04635.1	AtPOP5,POP5,A. thaliana homolog of yeast POP5
AT1G04690	KV-BETA1
AT1G04690.1	KV-BETA1
AT1G04710	KAT1,3-KETO-ACYL-COA THIOLASE 1
AT1G04710.1	KAT1,3-KETO-ACYL-COA THIOLASE 1
AT1G04750	AT VAMP7B,ATVAMP721,VAMP7B,VESICLE-ASSOCIATED MEMBRANE PROTEIN 7B
AT1G04750.1	AT VAMP7B,ATVAMP721,VAMP7B,VESICLE-ASSOCIATED MEMBRANE PROTEIN 7B
AT1G04750.2	AT VAMP7B,ATVAMP721,VAMP7B,VESICLE-ASSOCIATED MEMBRANE PROTEIN 7B
AT1G04760	ATVAMP726,vesicle-associated membrane protein 726
AT1G04760.1	ATVAMP726,vesicle-associated membrane protein 726
AT1G04820	TOR2,TORTIFOLIA 2
AT1G04820.1	TOR2,TORTIFOLIA 2
AT1G04860	ATUBP2
AT1G04860.1	ATUBP2
AT1G04870	ATPRMT10
AT1G04870.1	ATPRMT10
AT1G04870.2	ATPRMT10
AT1G04920	ATSPS3F,sucrose phosphate synthase 3F
AT1G04920.1	ATSPS3F,sucrose phosphate synthase 3F
AT1G04940	AtTic20-I,translocon at the inner envelope membrane of chloroplasts 20-I,TIC20,translocon at the inner envelope membrane of chloroplasts 20,atTIC20,translocon at the inner envelope membrane of chloroplasts 20
AT1G04940.1	AtTic20-I,translocon at the inner envelope membrane of chloroplasts 20-I,TIC20,translocon at the inner envelope membrane of chloroplasts 20,atTIC20,translocon at the inner envelope membrane of chloroplasts 20
AT1G04950	ATTAF6,EMB2781,EMBRYO DEFECTIVE 2781,TAF6,TBP-associated factor 6
AT1G04950.1	ATTAF6,EMB2781,EMBRYO DEFECTIVE 2781,TAF6,TBP-associated factor 6
AT1G04950.2	ATTAF6,EMB2781,EMBRYO DEFECTIVE 2781,TAF6,TBP-associated factor 6
AT1G04950.3	ATTAF6,EMB2781,EMBRYO DEFECTIVE 2781,TAF6,TBP-associated factor 6
AT1G04980	ATPDI10,ARABIDOPSIS THALIANA PROTEIN DISULFIDE ISOMERASE 10,ATPDIL2-2,PDI-like 2-2,PDI10,PROTEIN DISULFIDE ISOMERASE
AT1G04980.1	ATPDI10,ARABIDOPSIS THALIANA PROTEIN DISULFIDE ISOMERASE 10,ATPDIL2-2,PDI-like 2-2,PDI10,PROTEIN DISULFIDE ISOMERASE
AT1G05000	AtPFA-DSP1
AT1G05000.1	AtPFA-DSP1
AT1G05000.2	AtPFA-DSP1
AT1G05010	ACO4,ethylene forming enzyme,EAT1
AT1G05010.1	ACO4,ethylene forming enzyme,EAT1
AT1G05055	ATGTF2H2
AT1G05055.1	ATGTF2H2
AT1G05160	ATKAO1,KAO1,ENT-KAURENOIC ACID OXYDASE 1
AT1G05160.1	ATKAO1,KAO1,ENT-KAURENOIC ACID OXYDASE 1
AT1G05200	ATGLR3.4,glutamate receptor 3.4,GLUR3
AT1G05200.1	ATGLR3.4,glutamate receptor 3.4,GLUR3
AT1G05200.2	ATGLR3.4,glutamate receptor 3.4,GLUR3
AT1G05250	AtPRX1,PRX2,peroxidase 2
AT1G05250.1	AtPRX1,PRX2,peroxidase 2
AT1G05260	RCI3A
AT1G05260.1	RCI3A
AT1G05385	Psb27-H1
AT1G05385.1	Psb27-H1
AT1G05420	ATOFP12,ARABIDOPSIS THALIANA OVATE FAMILY PROTEIN 12
AT1G05420.1	ATOFP12,ARABIDOPSIS THALIANA OVATE FAMILY PROTEIN 12
AT1G05510	OBAP1a,Oil Body-Associated Protein 1a
