AT1G04050.1	2024228
AT1G04070.1	3433621
AT1G04080.1	3433617
AT1G04080.2	5019473861
AT1G04080.3	6530296063
AT1G04090.1	2020209
AT1G04100.1	2020254
AT1G04110.1	2020244
AT1G04120.1	2020234
AT1G04120.2	6530296064
AT1G04130.1	2020224
AT1G04140.1	2020284
AT1G04140.2	1005715579
AT1G04150.1	2020279
AT1G04160.1	2020269
AT1G04170.1	2020259
AT1G04171.1	4515100486
AT1G04180.1	2020249
AT1G04190.1	2020239
AT1G04200.1	2020229
AT1G04210.1	2020219
AT1G04220.1	2020214
AT1G04230.1	3433531
AT1G04240.1	2018378
AT1G04250.1	2018373
AT1G04260.1	2018358
AT1G04270.1	2018323
AT1G04270.2	1009021290
AT1G04280.1	2018303
AT1G04290.1	2018293
AT1G04300.1	4010711659
AT1G04300.2	4010711660
AT1G04300.3	6530296065
AT1G04300.4	2018278
AT1G04310.1	2018258
AT1G04330.1	2018248
AT1G04340.1	2018363
AT1G04350.1	2018348
AT1G04360.1	2018333
AT1G04370.1	2018288
AT1G04380.1	2018273
AT1G04390.1	2018263
AT1G04400.1	2018253
AT1G04400.2	1005715629
AT1G04410.1	2018243
AT1G04420.1	2018238
AT1G04430.1	4515100488
AT1G04430.2	2018328
AT1G04440.1	2018268
AT1G04445.1	504954138
AT1G04450.1	2018368
AT1G04470.1	2018338
AT1G04480.1	2018308
AT1G04490.1	2018298
AT1G04490.2	4010711661
AT1G04500.1	2018343
AT1G04501.1	4515100489
AT1G04510.1	1009021294
AT1G04510.2	2018318
AT1G04520.1	2018313
AT1G04530.1	2197767
AT1G04540.1	2197867
AT1G04550.1	2197837
AT1G04550.2	1005715220
AT1G04555.1	4010711662
AT1G04560.1	2197822
AT1G04570.1	2197802
AT1G04580.1	2197797
AT1G04590.1	2197782
AT1G04590.2	1005715219
AT1G04600.1	2197772
AT1G04610.1	2197862
AT1G04620.1	2197847
AT1G04625.1	1006229895
AT1G04630.1	2197832
AT1G04635.1	504954008
AT1G04640.1	1009021193
AT1G04640.2	2197817
AT1G04645.1	3692152
AT1G04650.1	2197857
AT1G04660.1	2197842
AT1G04670.1	2197827
AT1G04680.1	2197807
AT1G04684.1	4515100490
AT1G04690.1	2197792
AT1G04700.1	2197787
AT1G04710.1	2197777
AT1G04730.1	2197852
AT1G04750.1	3433198
AT1G04750.2	1009021192
AT1G04760.1	2010626
AT1G04770.1	2010611
AT1G04778.1	4010711663
AT1G04780.1	2010596
AT1G04790.1	2010581
AT1G04800.1	2010681
AT1G04810.1	2010671
AT1G04820.1	2010676
AT1G04830.1	2010661
AT1G04830.2	6530296066
AT1G04840.1	2010651
AT1G04850.1	2010636
AT1G04860.1	2010621
AT1G04870.1	2010606
AT1G04870.2	1005715709
AT1G04880.1	2010586
AT1G04890.1	2010571
AT1G04900.1	2010566
AT1G04910.1	2010656
AT1G04920.1	2010646
AT1G04930.1	2010631
AT1G04930.2	6530296067
AT1G04940.1	2010616
AT1G04945.1	4010711664
AT1G04945.2	4010711665
AT1G04945.3	6530296068
AT1G04950.1	1005715708
AT1G04950.2	1009021211
AT1G04950.3	2010666
AT1G04960.1	2010601
AT1G04960.2	4010711666
AT1G04970.1	1005715710
AT1G04970.2	2010591
AT1G04980.1	2010576
AT1G04985.1	2824356
AT1G04990.1	2010561
AT1G04990.2	1006229560
AT1G05000.1	5019473863
AT1G05000.2	2205512
AT1G05010.1	2205567
AT1G05020.1	2205557
AT1G05030.1	2205547
AT1G05040.1	2205517
AT1G05040.2	4515100491
AT1G05055.1	504953951
AT1G05060.1	2205552
AT1G05065.1	504953950
AT1G05070.1	2205542
AT1G05080.1	2205532
AT1G05085.1	1006229979
AT1G05090.1	2205527
AT1G05100.1	2205522
AT1G05120.1	3436064
AT1G05136.1	4515100492
AT1G05140.1	2207144
AT1G05150.1	2207254
AT1G05160.1	2207239
AT1G05170.1	2207224
AT1G05170.2	4010711667
AT1G05180.1	1006230001
AT1G05180.2	1009021204
AT1G05180.3	2207219
AT1G05190.1	2207189
AT1G05200.1	2207164
AT1G05200.2	1009021203
AT1G05205.1	3693548
AT1G05210.1	2207149
AT1G05220.1	2207249
AT1G05220.2	4515100493
AT1G05230.1	1005715078
AT1G05230.2	4515100494
AT1G05230.3	6530296069
AT1G05230.4	2207234
AT1G05240.1	2817951
AT1G05250.1	2207214
AT1G05260.1	2207209
AT1G05270.1	2207204
AT1G05280.1	2207169
AT1G05290.1	2207154
AT1G05291.1	4515100495
AT1G05300.1	1006230000
AT1G05300.2	2207139
AT1G05310.1	2207244
AT1G05320.1	2207229
AT1G05320.2	1009021206
AT1G05320.3	1009021207
AT1G05330.1	2207199
AT1G05340.1	2207194
AT1G05350.1	2207184
AT1G05360.1	2207179
AT1G05370.1	3693543
AT1G05380.1	4515100496
AT1G05380.2	2201020
AT1G05385.1	3692717
AT1G05400.1	5019473865
AT1G05400.2	2201000
AT1G05410.1	2201055
AT1G05410.2	1009021173
AT1G05420.1	2201010
AT1G05430.1	2201075
AT1G05440.1	2201085
AT1G05450.1	2201045
AT1G05450.2	1006229934
AT1G05460.1	2200995
AT1G05470.1	2201015
AT1G05490.1	3435080
AT1G05500.1	3435092
AT1G05510.1	3435096
AT1G05520.1	3435100
AT1G05530.1	3435104
AT1G05540.1	3435108
AT1G05550.1	3435112
AT1G05550.2	5019473866
AT1G05550.3	6530296070
AT1G05560.1	3435088
AT1G05570.1	6530296072
AT1G05570.2	2031937
AT1G05575.1	3690488
AT1G05577.1	504954074
AT1G05580.1	1009021219
AT1G05580.2	2031967
AT1G05590.1	2031987
AT1G05600.1	2031997
AT1G05600.2	6530296073
AT1G05610.1	2032002
AT1G05615.1	504954075
AT1G05620.1	4515100497
AT1G05620.2	2032007
AT1G05630.1	2031932
AT1G05630.2	1009021223
AT1G05640.1	2031947
AT1G05650.1	2031952
AT1G05660.1	2031962
AT1G05670.1	2031972
AT1G05670.2	5019473867
AT1G05675.1	6530296074
AT1G05680.1	2031982
AT1G05690.1	2031992
AT1G05700.1	2031922
AT1G05710.1	2031977
AT1G05710.2	1005715371
AT1G05710.3	1006229795
AT1G05710.4	1006229796
AT1G05710.5	6530296075
AT1G05720.1	2031927
AT1G05730.1	2031942
AT1G05740.1	2031957
AT1G05750.1	2198677
AT1G05760.1	2198682
AT1G05770.1	2198692
AT1G05780.1	2198702
AT1G05785.1	504954006
AT1G05785.2	1005715200
AT1G05790.1	4010711668
AT1G05790.2	2198712
AT1G05800.1	2198727
AT1G05805.1	3692275
AT1G05810.1	2198767
AT1G05820.1	2198732
AT1G05820.2	4515100498
AT1G05830.1	4010711669
AT1G05830.2	2198742
AT1G05835.1	4010711670
AT1G05840.1	2198752
AT1G05850.1	2198687
AT1G05860.1	2198697
AT1G05870.1	2198707
AT1G05870.2	1006229906
AT1G05870.3	6530296076
AT1G05870.4	6530296077
AT1G05880.1	6530296078
AT1G05880.2	2198717
AT1G05890.1	2198722
AT1G05890.2	6530296079
AT1G05894.1	1009021374
AT1G05900.1	1006229907
AT1G05900.2	2198737
AT1G05910.1	2198747
AT1G05920.1	2198757
AT1G05925.1	4515100499
AT1G05930.1	3433084
AT1G05940.1	2198860
AT1G05950.1	2198870
AT1G05960.1	2198845
AT1G05960.2	5019473868
AT1G05970.1	1009021213
AT1G05970.2	2198875
AT1G05990.1	2198780
AT1G06000.1	2198790
AT1G06010.1	2198805
AT1G06020.1	2198820
AT1G06030.1	2198830
AT1G06040.1	2198840
AT1G06040.2	1005715198
AT1G06050.1	2198865
AT1G06060.1	2198795
AT1G06070.1	2198855
AT1G06080.1	2198785
AT1G06090.1	2198800
AT1G06100.1	2198815
AT1G06110.1	2198825
AT1G06120.1	2198835
AT1G06130.1	2198850
AT1G06130.2	1005715199
AT1G06135.1	1006229908
AT1G06137.1	4515100500
AT1G06140.1	2198810
AT1G06148.1	4010711671
AT1G06148.2	5019473869
AT1G06149.1	4515100501
AT1G06150.1	6530296081
AT1G06150.2	2198775
AT1G06160.1	2038499
AT1G06170.1	2038509
AT1G06170.2	1006229860
AT1G06180.1	2038519
AT1G06190.1	2038559
AT1G06190.2	4010711672
AT1G06200.1	2038534
AT1G06210.1	2038544
AT1G06210.2	1006229861
AT1G06220.1	1005715276
AT1G06220.2	2038554
AT1G06225.1	3691643
AT1G06230.1	1005715275
AT1G06230.2	6530296082
AT1G06230.3	2038564
AT1G06240.1	2038549
AT1G06250.1	2038504
AT1G06260.1	2038514
AT1G06270.1	2038524
AT1G06280.1	2038529
AT1G06290.1	3435205
AT1G06310.1	2202274
AT1G06320.1	2202284
AT1G06330.1	2202264
AT1G06340.1	2202294
AT1G06350.1	2202304
AT1G06360.1	2202249
AT1G06380.1	2202259
AT1G06390.1	2202254
AT1G06390.2	1006229943
AT1G06400.1	2202279
AT1G06410.1	2202289
AT1G06420.1	2202299
AT1G06420.2	6530296083
AT1G06430.1	3435201
AT1G06440.1	2009229
AT1G06450.1	2009219
AT1G06460.1	2009204
AT1G06470.1	2009189
AT1G06470.2	1006229544
AT1G06475.1	1006229546
AT1G06490.1	2009184
AT1G06500.1	2009144
AT1G06500.2	1009021119
AT1G06500.3	4010711675
AT1G06500.4	4010711676
AT1G06510.1	2009134
AT1G06515.1	4010711677
AT1G06515.2	4010710708
AT1G06520.1	2009224
AT1G06530.1	2009214
AT1G06540.1	2009194
AT1G06550.1	2009179
AT1G06560.1	2009169
AT1G06570.1	2009159
AT1G06570.2	5019473870
AT1G06580.1	2009154
AT1G06590.1	2009149
AT1G06620.1	2009129
AT1G06630.1	2009124
AT1G06630.2	5019473871
AT1G06630.3	5019473872
AT1G06640.1	1006229545
AT1G06640.2	5019473873
AT1G06640.3	2009209
AT1G06645.1	2824198
AT1G06650.1	2009174
AT1G06650.2	1005715721
AT1G06660.1	2009164
AT1G06670.1	2009199
AT1G06680.1	3434095
AT1G06680.2	4515100502
AT1G06690.1	3434091
AT1G06700.1	2009114
AT1G06700.2	1009021089
AT1G06710.1	2033127
AT1G06720.1	2033049
AT1G06730.1	2033137
AT1G06740.1	2033132
AT1G06750.1	2033142
AT1G06750.2	6530296084
AT1G06760.1	2033117
AT1G06770.1	2033102
AT1G06770.2	1006229806
AT1G06780.1	6530296085
AT1G06780.2	2033091
AT1G06790.1	2033076
AT1G06790.2	1006229805
AT1G06800.1	1005715359
AT1G06800.2	2033065
AT1G06810.1	2033112
AT1G06820.1	2033054
AT1G06830.1	2033147
AT1G06840.1	2033157
AT1G06850.1	2033122
AT1G06850.2	1009021092
AT1G06870.1	2033107
AT1G06890.1	4010711679
AT1G06890.2	6530296086
AT1G06890.3	2033096
AT1G06900.1	2033081
AT1G06910.1	2033070
AT1G06920.1	2033059
AT1G06923.1	1009021346
AT1G06925.1	504954068
AT1G06930.1	2033162
AT1G06950.1	3434099
AT1G06960.1	2007416
AT1G06960.2	1005715749
AT1G06960.3	4010711680
AT1G06970.1	2007391
AT1G06980.1	2007376
AT1G06990.1	2007401
AT1G07000.1	2007346
AT1G07010.1	2007471
AT1G07010.2	4515100503
AT1G07010.3	5019473874
AT1G07020.1	2007456
AT1G07025.1	3685985
AT1G07030.1	2007386
AT1G07040.1	2007371
AT1G07050.1	2007481
AT1G07060.1	2007441
AT1G07070.1	2007421
AT1G07080.1	2007406
AT1G07090.1	2007381
AT1G07110.1	2007366
AT1G07120.1	2007476
AT1G07130.1	2007351
AT1G07135.1	3685975
AT1G07140.1	2007466
AT1G07150.1	2007336
AT1G07150.2	6530296088
AT1G07160.1	2007326
AT1G07170.1	2007431
AT1G07170.2	4010711681
AT1G07170.3	6530296089
AT1G07175.1	4515100506
AT1G07180.1	2007426
AT1G07190.1	2007446
AT1G07200.1	2007411
AT1G07200.2	4010711682
AT1G07210.1	2007396
AT1G07220.1	2007361
AT1G07230.1	2007356
AT1G07240.1	2007341
AT1G07250.1	2007461
AT1G07260.1	2007451
AT1G07270.1	2007331
AT1G07280.1	2025066
AT1G07280.2	1009021104
AT1G07280.3	4515100507
AT1G07290.1	2025046
AT1G07300.1	2025016
AT1G07310.1	2025001
AT1G07320.1	2025106
AT1G07320.2	1005715544
AT1G07320.3	1009021105
AT1G07320.4	1009021106
AT1G07330.1	2025111
AT1G07340.1	2025101
AT1G07350.1	2025091
AT1G07350.2	1005027877
AT1G07360.1	2025076
AT1G07370.1	2025061
AT1G07380.1	2025041
AT1G07390.1	2025011
AT1G07390.2	5019473875
AT1G07390.3	5019473876
AT1G07400.1	2024996
AT1G07410.1	2024991
AT1G07420.1	2024981
AT1G07420.2	1006229698
AT1G07430.1	2025086
AT1G07440.1	2025071
AT1G07440.2	1009021165
AT1G07450.1	2025056
AT1G07460.1	2025036
AT1G07470.1	2025026
AT1G07473.1	504954119
AT1G07476.1	504954120
AT1G07480.1	1005715545
AT1G07480.2	2024976
AT1G07485.1	4010711683
AT1G07490.1	2024966
AT1G07500.1	2024956
AT1G07510.1	2025051
AT1G07520.1	2025031
AT1G07530.1	2025021
AT1G07540.1	2025006
AT1G07550.1	2024986
AT1G07560.1	2024971
AT1G07570.1	2024961
AT1G07570.2	1006229697
AT1G07570.3	6530296090
AT1G07590.1	2024951
AT1G07600.1	3433686
AT1G07610.1	3433690
AT1G07615.1	4010711684
AT1G07620.1	2024946
AT1G07630.1	2026604
AT1G07640.1	2026594
AT1G07640.2	1005027872
AT1G07640.3	1009021139
AT1G07645.1	1006229723
AT1G07650.1	6530296091
AT1G07650.2	2026584
AT1G07660.1	2026569
AT1G07660.2	4010711685
AT1G07670.1	2026554
AT1G07680.1	2026539
AT1G07690.1	2026519
AT1G07700.1	2026503
AT1G07700.2	1006229719
AT1G07700.3	1006229720
AT1G07705.1	3689336
AT1G07705.2	4010711686
AT1G07710.1	2026488
AT1G07720.1	2026599
AT1G07725.1	504954110
AT1G07730.2	1006229722
AT1G07740.1	2026559
AT1G07745.1	2825232
AT1G07745.2	4010711689
AT1G07747.1	4010711690
AT1G07750.1	2026544
AT1G07770.1	1006229725
AT1G07770.2	2026524
AT1G07780.1	2026508
AT1G07780.2	1005715515
AT1G07780.3	1006229718
AT1G07780.4	4515100508
AT1G07780.5	6530296092
AT1G07790.1	2026493
AT1G07795.1	3689359
AT1G07800.1	2026589
AT1G07810.1	2026579
AT1G07820.1	2026564
AT1G07820.2	1005715513
AT1G07830.1	2026549
AT1G07840.1	2026529
AT1G07840.2	1006229724
AT1G07840.3	1009021127
AT1G07850.1	2026513
AT1G07860.1	2026498
AT1G07870.1	2026534
AT1G07870.2	6530296093
AT1G07880.1	1009021126
AT1G07880.2	2026483
AT1G07885.1	5019473877
AT1G07890.1	1005715514
AT1G07890.2	1006229721
AT1G07890.3	1009021124
AT1G07890.4	1009021125
AT1G07890.5	4010711691
AT1G07890.6	4010711692
AT1G07890.7	4515100509
AT1G07890.8	2026615
AT1G07900.1	2026610
AT1G07901.1	4515100510
AT1G07910.1	5019473878
AT1G07910.2	2205084
AT1G07920.1	2205094
AT1G07930.1	2205104
AT1G07930.2	4010711693
AT1G07940.1	1009021123
AT1G07940.2	2205114
AT1G07950.1	2205129
AT1G07960.1	2205144
AT1G07960.2	1006229973
AT1G07960.3	1006229974
AT1G07970.1	2205154
AT1G07980.1	2205169
AT1G07985.1	1006229975
AT1G07990.1	2205184
AT1G08000.1	2205089
AT1G08000.2	1006229972
AT1G08005.1	4010711694
AT1G08010.1	4010711695
AT1G08010.2	2205099
AT1G08030.1	2205134
AT1G08032.1	5019473879
AT1G08035.1	504953959
AT1G08040.1	1009021135
AT1G08040.2	2205139
AT1G08050.1	2205159
AT1G08060.1	2205204
AT1G08060.2	1005715106
AT1G08065.1	2827098
AT1G08070.1	2205199
AT1G08080.1	2205174
AT1G08090.1	2205189
AT1G08100.1	2205194
AT1G08105.1	2827103
AT1G08110.1	2205109
AT1G08110.2	1005715107
AT1G08110.3	1009021131
AT1G08110.4	1009021132
AT1G08120.1	2205124
AT1G08125.1	1006229976
AT1G08125.2	6530296094
AT1G08125.3	6530296095
AT1G08130.1	3435770
AT1G08135.1	1005715103
AT1G08140.1	1005715104
AT1G08150.1	3435774
AT1G08160.1	1005715105
AT1G08165.1	4515100511
AT1G08170.1	3435778
AT1G08180.1	2199997
AT1G08190.1	2200007
AT1G08200.1	2200017
AT1G08210.1	2200022
